timestamp,station_id,anomaly_type,description
2026-08-29T00:44:07.580448,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:07.593781,AWS_LKO,dropout,Reading dropped
2026-08-29T00:44:07.602664,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:09.622148,AWS_MUM,drift,Temperature drifted by 0.16
2026-08-29T00:44:09.636615,AWS_HYD,dropout,Reading dropped
2026-08-29T00:44:09.645675,AWS_MAA,spatial_outlier,Deviating from spatial trend
2026-08-29T00:44:09.673027,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:09.692174,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:11.694988,AWS_MUM,drift,Temperature drifted by 0.31
2026-08-29T00:44:11.703054,AWS_HYD,dropout,Reading dropped
2026-08-29T00:44:11.713218,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:11.725709,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:11.732465,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:13.744679,AWS_MUM,drift,Temperature drifted by 0.53
2026-08-29T00:44:13.757316,AWS_HYD,dropout,Reading dropped
2026-08-29T00:44:13.780044,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:13.792574,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:13.797413,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:15.803703,AWS_MUM,drift,Temperature drifted by 0.83
2026-08-29T00:44:15.828595,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:15.839630,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:15.843122,AWS_IDR,spike,humidity spiked by 28.40
2026-08-29T00:44:15.847345,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:17.851442,AWS_MUM,drift,Temperature drifted by 0.95
2026-08-29T00:44:17.882397,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:17.915232,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:17.926420,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:19.929730,AWS_MUM,drift,Temperature drifted by 1.44
2026-08-29T00:44:19.957856,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:19.983529,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:19.999022,AWS_BHO,frozen_value,Values frozen
2026-08-29T00:44:22.029389,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:22.043182,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:24.061923,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:24.073045,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:26.119688,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:26.146229,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:28.196347,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:28.212616,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:30.252273,AWS_AMD,frozen_value,Values frozen
2026-08-29T00:44:30.272506,AWS_LKO,spike,pressure spiked by -54.76
2026-08-29T00:44:30.278996,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:30.286114,AWS_BHO,drift,Temperature drifted by 0.37
2026-08-29T00:44:32.296630,AWS_DEL,frozen_value,Values frozen
2026-08-29T00:44:32.316258,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:32.323894,AWS_BHO,drift,Temperature drifted by 0.74
2026-08-29T00:44:34.330894,AWS_DEL,frozen_value,Values frozen
2026-08-29T00:44:34.338607,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:34.344303,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:34.354682,AWS_BHO,drift,Temperature drifted by 0.89
2026-08-29T00:44:36.361088,AWS_DEL,frozen_value,Values frozen
2026-08-29T00:44:36.457469,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:36.474965,AWS_JAI,spike,pressure spiked by 82.54
2026-08-29T00:44:36.497422,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:36.510522,AWS_BHO,drift,Temperature drifted by 1.31
2026-08-29T00:44:38.517872,AWS_DEL,frozen_value,Values frozen
2026-08-29T00:44:38.530565,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:38.535628,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:38.539505,AWS_BHO,drift,Temperature drifted by 1.48
2026-08-29T00:44:40.543982,AWS_DEL,frozen_value,Values frozen
2026-08-29T00:44:40.554504,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:40.559126,AWS_LKO,dropout,Reading dropped
2026-08-29T00:44:40.561008,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:42.567578,AWS_DEL,frozen_value,Values frozen
2026-08-29T00:44:42.577696,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:44.596426,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:44.602439,AWS_KNP,spike,pressure spiked by 84.87
2026-08-29T00:44:46.608572,AWS_DEL,dropout,Reading dropped
2026-08-29T00:44:46.625068,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:46.628830,AWS_JAI,spatial_outlier,Deviating from spatial trend
2026-08-29T00:44:46.635359,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:46.641103,AWS_BHO,drift,Temperature drifted by 0.38
2026-08-29T00:44:48.646234,AWS_DEL,dropout,Reading dropped
2026-08-29T00:44:48.653831,AWS_MAA,dropout,Reading dropped
2026-08-29T00:44:48.659902,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:48.666491,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:48.671278,AWS_BHO,drift,Temperature drifted by 0.53
2026-08-29T00:44:50.696336,AWS_DEL,dropout,Reading dropped
2026-08-29T00:44:50.704785,AWS_MAA,dropout,Reading dropped
2026-08-29T00:44:50.711235,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:50.733186,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:50.737675,AWS_BHO,drift,Temperature drifted by 0.78
2026-08-29T00:44:52.749395,AWS_MAA,dropout,Reading dropped
2026-08-29T00:44:52.758597,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:52.760931,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:44:52.765834,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:52.769141,AWS_BHO,drift,Temperature drifted by 1.17
2026-08-29T00:44:54.791281,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:54.793955,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:44:54.799109,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:54.807698,AWS_BHO,drift,Temperature drifted by 1.55
2026-08-29T00:44:56.824964,AWS_HYD,dropout,Reading dropped
2026-08-29T00:44:56.831524,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:56.833900,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:44:56.838562,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:56.840878,AWS_IDR,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:44:56.842651,AWS_BHO,drift,Temperature drifted by 1.82
2026-08-29T00:44:58.848828,AWS_HYD,dropout,Reading dropped
2026-08-29T00:44:58.850391,AWS_MAA,dropout,Reading dropped
2026-08-29T00:44:58.859223,AWS_STV,frozen_value,Values frozen
2026-08-29T00:44:58.863039,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:44:58.867989,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:44:58.873764,AWS_BHO,drift,Temperature drifted by 2.00
2026-08-29T00:45:00.882420,AWS_MAA,dropout,Reading dropped
2026-08-29T00:45:00.891006,AWS_STV,frozen_value,Values frozen
2026-08-29T00:45:00.896028,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:00.903560,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:45:00.907805,AWS_BHO,drift,Temperature drifted by 2.29
2026-08-29T00:45:02.932749,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:02.940292,AWS_KNP,spike,temperature spiked by 22.59
2026-08-29T00:45:02.943332,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:45:02.948721,AWS_BHO,drift,Temperature drifted by 2.72
2026-08-29T00:45:04.980830,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:04.995595,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:45:05.006093,AWS_BHO,drift,Temperature drifted by 3.00
2026-08-29T00:45:07.016013,AWS_HYD,dropout,Reading dropped
2026-08-29T00:45:07.021635,AWS_AMD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:45:07.026923,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:07.030985,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:45:07.034148,AWS_BHO,drift,Temperature drifted by 3.35
2026-08-29T00:45:09.045726,AWS_PNQ,drift,Temperature drifted by 0.49
2026-08-29T00:45:09.052096,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:09.056305,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:09.065869,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:45:09.071855,AWS_BHO,drift,Temperature drifted by 3.65
2026-08-29T00:45:11.092089,AWS_PNQ,drift,Temperature drifted by 0.97
2026-08-29T00:45:11.103421,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:11.107286,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:13.133347,AWS_PNQ,drift,Temperature drifted by 1.18
2026-08-29T00:45:13.143790,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:15.155958,AWS_BLR,dropout,Reading dropped
2026-08-29T00:45:15.171137,AWS_PNQ,drift,Temperature drifted by 1.40
2026-08-29T00:45:15.194875,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:17.250635,AWS_MAA,spatial_outlier,Deviating from spatial trend
2026-08-29T00:45:17.254945,AWS_PNQ,drift,Temperature drifted by 1.57
2026-08-29T00:45:17.257963,AWS_AMD,dropout,Reading dropped
2026-08-29T00:45:17.261695,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:19.282970,AWS_PNQ,drift,Temperature drifted by 1.72
2026-08-29T00:45:19.287530,AWS_AMD,dropout,Reading dropped
2026-08-29T00:45:19.295404,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:21.319255,AWS_PNQ,drift,Temperature drifted by 1.95
2026-08-29T00:45:21.326516,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:23.340623,AWS_PNQ,drift,Temperature drifted by 2.28
2026-08-29T00:45:23.349033,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:25.401192,AWS_PNQ,drift,Temperature drifted by 2.74
2026-08-29T00:45:25.416527,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:25.430420,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:27.460402,AWS_PNQ,drift,Temperature drifted by 3.15
2026-08-29T00:45:27.469022,AWS_AMD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:45:27.475339,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:27.482496,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:29.517511,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:29.521527,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:45:31.544463,AWS_CCU,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:45:31.554003,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:33.608438,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:33.613579,AWS_KNP,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:45:35.662968,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:37.707085,AWS_STV,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:45:37.711812,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:39.756603,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:41.779501,AWS_HYD,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:45:41.796499,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:41.806116,AWS_IDR,drift,Temperature drifted by 0.30
2026-08-29T00:45:41.808553,AWS_BHO,drift,Temperature drifted by 0.39
2026-08-29T00:45:43.845319,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:43.866704,AWS_IDR,drift,Temperature drifted by 0.50
2026-08-29T00:45:43.874291,AWS_BHO,drift,Temperature drifted by 0.80
2026-08-29T00:45:45.885522,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:45.898346,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:45.906500,AWS_IDR,drift,Temperature drifted by 0.84
2026-08-29T00:45:45.908831,AWS_BHO,drift,Temperature drifted by 1.17
2026-08-29T00:45:47.957720,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:47.990059,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:48.007082,AWS_IDR,drift,Temperature drifted by 1.29
2026-08-29T00:45:48.015289,AWS_BHO,drift,Temperature drifted by 1.60
2026-08-29T00:45:50.063618,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:50.085485,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:50.093843,AWS_NAG,drift,Temperature drifted by 0.33
2026-08-29T00:45:50.098491,AWS_IDR,drift,Temperature drifted by 1.61
2026-08-29T00:45:50.103979,AWS_BHO,drift,Temperature drifted by 1.82
2026-08-29T00:45:52.113560,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:52.134481,AWS_STV,drift,Temperature drifted by 0.35
2026-08-29T00:45:52.138281,AWS_JAI,frozen_value,Values frozen
2026-08-29T00:45:52.145480,AWS_NAG,drift,Temperature drifted by 0.44
2026-08-29T00:45:52.147943,AWS_IDR,drift,Temperature drifted by 2.11
2026-08-29T00:45:52.152946,AWS_BHO,drift,Temperature drifted by 2.01
2026-08-29T00:45:54.170450,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:54.184252,AWS_STV,drift,Temperature drifted by 0.51
2026-08-29T00:45:54.197963,AWS_NAG,drift,Temperature drifted by 0.55
2026-08-29T00:45:54.202176,AWS_IDR,drift,Temperature drifted by 2.27
2026-08-29T00:45:54.205983,AWS_BHO,drift,Temperature drifted by 2.44
2026-08-29T00:45:56.225909,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:56.256254,AWS_STV,drift,Temperature drifted by 0.96
2026-08-29T00:45:56.262403,AWS_NAG,drift,Temperature drifted by 0.68
2026-08-29T00:45:56.265616,AWS_IDR,drift,Temperature drifted by 2.42
2026-08-29T00:45:56.273781,AWS_BHO,drift,Temperature drifted by 2.62
2026-08-29T00:45:58.285365,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:45:58.294434,AWS_STV,drift,Temperature drifted by 1.43
2026-08-29T00:45:58.306463,AWS_NAG,drift,Temperature drifted by 0.98
2026-08-29T00:45:58.308765,AWS_IDR,drift,Temperature drifted by 2.87
2026-08-29T00:45:58.312123,AWS_BHO,drift,Temperature drifted by 2.98
2026-08-29T00:46:00.328060,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:00.336033,AWS_STV,drift,Temperature drifted by 1.74
2026-08-29T00:46:00.345470,AWS_KNP,spatial_outlier,Deviating from spatial trend
2026-08-29T00:46:00.349836,AWS_NAG,drift,Temperature drifted by 1.21
2026-08-29T00:46:00.354978,AWS_IDR,drift,Temperature drifted by 3.10
2026-08-29T00:46:00.360158,AWS_BHO,drift,Temperature drifted by 3.10
2026-08-29T00:46:02.367767,AWS_STV,drift,Temperature drifted by 1.87
2026-08-29T00:46:02.374117,AWS_NAG,drift,Temperature drifted by 1.62
2026-08-29T00:46:02.376108,AWS_IDR,drift,Temperature drifted by 3.20
2026-08-29T00:46:02.386988,AWS_BHO,drift,Temperature drifted by 3.32
2026-08-29T00:46:04.398707,AWS_STV,drift,Temperature drifted by 2.34
2026-08-29T00:46:04.404153,AWS_NAG,drift,Temperature drifted by 2.11
2026-08-29T00:46:04.406567,AWS_IDR,drift,Temperature drifted by 3.40
2026-08-29T00:46:04.408961,AWS_BHO,drift,Temperature drifted by 3.72
2026-08-29T00:46:06.412849,AWS_MUM,dropout,Reading dropped
2026-08-29T00:46:06.473561,AWS_STV,drift,Temperature drifted by 2.55
2026-08-29T00:46:06.492466,AWS_NAG,drift,Temperature drifted by 2.60
2026-08-29T00:46:06.505940,AWS_IDR,drift,Temperature drifted by 3.76
2026-08-29T00:46:06.515327,AWS_BHO,drift,Temperature drifted by 4.02
2026-08-29T00:46:08.523215,AWS_MUM,dropout,Reading dropped
2026-08-29T00:46:08.568634,AWS_AMD,drift,Temperature drifted by 0.19
2026-08-29T00:46:08.572940,AWS_STV,drift,Temperature drifted by 2.78
2026-08-29T00:46:08.580417,AWS_NAG,drift,Temperature drifted by 3.04
2026-08-29T00:46:08.582355,AWS_IDR,drift,Temperature drifted by 3.87
2026-08-29T00:46:08.586525,AWS_BHO,drift,Temperature drifted by 4.27
2026-08-29T00:46:10.595035,AWS_MUM,dropout,Reading dropped
2026-08-29T00:46:10.601316,AWS_AMD,drift,Temperature drifted by 0.67
2026-08-29T00:46:10.603777,AWS_STV,drift,Temperature drifted by 2.89
2026-08-29T00:46:12.636812,AWS_AMD,drift,Temperature drifted by 1.11
2026-08-29T00:46:12.641124,AWS_STV,drift,Temperature drifted by 3.00
2026-08-29T00:46:14.693463,AWS_AMD,drift,Temperature drifted by 1.42
2026-08-29T00:46:14.697021,AWS_STV,drift,Temperature drifted by 3.12
2026-08-29T00:46:16.736520,AWS_AMD,drift,Temperature drifted by 1.58
2026-08-29T00:46:16.739740,AWS_STV,drift,Temperature drifted by 3.36
2026-08-29T00:46:16.743770,AWS_JAI,spatial_outlier,Deviating from spatial trend
2026-08-29T00:46:18.780506,AWS_AMD,drift,Temperature drifted by 2.08
2026-08-29T00:46:20.816828,AWS_AMD,drift,Temperature drifted by 2.48
2026-08-29T00:46:20.826248,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:22.843001,AWS_AMD,drift,Temperature drifted by 2.84
2026-08-29T00:46:22.850679,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:24.873538,AWS_AMD,drift,Temperature drifted by 3.29
2026-08-29T00:46:24.885402,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:26.913437,AWS_AMD,drift,Temperature drifted by 3.69
2026-08-29T00:46:26.916315,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:28.942716,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:28.956362,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:28.959717,AWS_NAG,dropout,Reading dropped
2026-08-29T00:46:30.967494,AWS_DEL,spatial_outlier,Deviating from spatial trend
2026-08-29T00:46:30.978647,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:31.005811,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:33.030469,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:33.071685,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:35.092899,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:35.095714,AWS_CCU,spike,temperature spiked by -12.91
2026-08-29T00:46:35.109497,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:37.143962,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:37.189392,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:37.197766,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:39.222543,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:39.237045,AWS_KNP,frozen_value,Values frozen
2026-08-29T00:46:39.242114,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:41.263317,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:41.277101,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:43.291136,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:43.333563,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:45.357912,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:45.365066,AWS_AMD,dropout,Reading dropped
2026-08-29T00:46:45.379575,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:45.389879,AWS_BHO,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:46:47.399297,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:47.405269,AWS_JAI,spatial_outlier,Deviating from spatial trend
2026-08-29T00:46:47.411127,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:49.420366,AWS_BLR,spike,pressure spiked by 69.74
2026-08-29T00:46:49.423988,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:49.442090,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:51.469381,AWS_MAA,frozen_value,Values frozen
2026-08-29T00:46:51.492252,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:53.512998,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:55.522331,AWS_DEL,drift,Temperature drifted by 0.27
2026-08-29T00:46:55.527494,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:46:55.551019,AWS_KNP,cross_parameter_inconsistency,Physically inconsistent state
2026-08-29T00:46:55.554065,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:57.565384,AWS_DEL,drift,Temperature drifted by 0.41
2026-08-29T00:46:57.569457,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:46:57.594355,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:46:59.614857,AWS_DEL,drift,Temperature drifted by 0.61
2026-08-29T00:46:59.620846,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:46:59.640075,AWS_NAG,frozen_value,Values frozen
2026-08-29T00:47:01.670148,AWS_DEL,drift,Temperature drifted by 0.89
2026-08-29T00:47:01.674157,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:03.701760,AWS_DEL,drift,Temperature drifted by 1.32
2026-08-29T00:47:03.708658,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:05.724337,AWS_DEL,drift,Temperature drifted by 1.58
2026-08-29T00:47:05.726608,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:07.746575,AWS_DEL,drift,Temperature drifted by 1.89
2026-08-29T00:47:07.748451,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:09.920984,AWS_DEL,drift,Temperature drifted by 2.20
2026-08-29T00:47:09.928314,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:11.982072,AWS_DEL,drift,Temperature drifted by 2.40
2026-08-29T00:47:11.984873,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:14.031587,AWS_DEL,drift,Temperature drifted by 2.51
2026-08-29T00:47:14.042037,AWS_BLR,frozen_value,Values frozen
2026-08-29T00:47:14.081366,AWS_NAG,spike,temperature spiked by -20.10
